"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate","Struct"
2450,625,0.000331856637932413,0.000254000375884121,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2460,625,9.39864659489034e-05,9.27422065569887e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2470,625,0.000515590621046889,0.000482904810581762,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2480,625,0.000481675350813552,0.00044406778248446,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2490,625,6.79926567930664e-05,6.93722445075984e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2500,625,0.000367800652046591,0.000332137601582493,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2510,625,0.000197946158644849,0.000191768181945668,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2520,625,5.99961602457443e-05,6.08656107694489e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2530,625,1.4e-05,1.38256864407322e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2540,625,3.99975201537505e-05,3.78046512288682e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2550,625,8.39907610162882e-05,7.84149269769952e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2560,625,1.79994960141116e-05,1.81934143050221e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2570,625,0.000225929058275701,0.000219435291187198,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2580,625,6.39964162006928e-05,6.40068300622341e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2590,625,6.39916810814594e-05,6.20303211966869e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2600,625,7.99904011518618e-05,8.03349527640552e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2610,625,0.000119978163974157,0.000114333004433167,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2620,625,0.000171960449096708,0.000162598482585614,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2630,625,1.8e-05,1.7625955472794e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2640,625,3.79971122194713e-05,3.70602990960802e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2650,625,5.59970881514161e-05,5.52217576739006e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2660,625,0.000319857343624743,0.000301653267668711,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2670,625,3.99974401638295e-05,3.85356843771731e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2680,625,0.000307877464769022,0.000271127068189272,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2690,625,0.0001179768765322,0.000113856520811102,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2700,625,4.39974481480074e-05,4.43754345924694e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2710,625,1e-05,9.72712445499116e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2720,625,7.99921607682447e-05,7.77456906859967e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2730,625,0.00016196469169721,0.00015367539702306,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2740,625,0.00027388661094307,0.000246057200177316,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2750,625,0.00039575305009674,0.000390624133476293,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2760,625,0.000281882736781499,0.000268209558764091,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2770,625,0.000205944395013346,0.000196793793166845,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2780,625,6.19946684585126e-05,6.05147924429045e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2790,625,4.79975041297852e-05,4.82204351115525e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2800,625,3.5998920032399e-05,3.6545730040065e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2810,625,0.000197948533381321,0.000184519834195404,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2820,625,6.79922488836273e-05,6.49151658964833e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2830,625,2.59992720203834e-05,2.55431581804474e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2840,625,3.39978921306879e-05,3.44251525544763e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2850,625,0.000161963072419488,0.00015131599339795,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2860,625,5.39967601943883e-05,5.06639470375206e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2870,625,0.000171954603984548,0.000167747051341796,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2880,625,3.7997568155638e-05,3.76466672524018e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2890,625,0.000177957646080233,0.000170087833798651,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2900,625,1e-05,9.66858996738308e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2910,625,7.59930086432048e-05,6.92470079135356e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2920,625,7.19926567490116e-05,7.14041481475128e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2930,625,8.99884814743713e-05,9.06976386340266e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2940,625,0.000225925444603281,0.000214613442787012,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2950,625,0.000129977903756361,0.00012798335276692,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2960,625,2.59991680266231e-05,2.37300972377884e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2970,625,9.19874897014006e-05,8.77240176539115e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2980,625,0.000447690198382719,0.000417825607966159,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
2990,625,0.000147972181229929,0.000147952601098804,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
0,15,0.806451612903226,0.6,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
10,278,0.714408968434573,0.537480336062328,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
20,512,0.74468892867419,0.582907719064736,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
30,618,0.722603615520282,0.565837246904744,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
40,625,0.733963245862068,0.588127691759204,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
50,625,0.77095040300191,0.638133750327813,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
60,625,0.800427410098801,0.68056411603404,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
70,625,0.799058433225753,0.678954957762753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
80,625,0.819419433488426,0.703925265461228,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
90,625,0.844892091233377,0.746000085813991,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
100,625,0.855249927046915,0.769885838430053,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
110,625,0.857578208752487,0.77315969723082,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
120,625,0.85572924602275,0.769029092569493,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
130,625,0.860440970342408,0.772420839300877,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
140,625,0.87214338620308,0.788472234986655,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
150,625,0.88360614746821,0.807482808752814,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
160,625,0.89235225872984,0.824761076561687,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
170,625,0.901285189989419,0.841043429969562,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
180,625,0.911165564167552,0.856449037768778,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
190,625,0.920183133820137,0.868414195098578,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
200,625,0.925826875786034,0.876500366369563,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
210,625,0.926400569418626,0.876520311011329,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
220,625,0.921233569525252,0.867934477424834,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
230,625,0.918822356298495,0.863311487826654,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
240,625,0.919263591990817,0.861528590795584,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
250,625,0.919963275267218,0.863106998537087,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
260,625,0.920094175809351,0.865620823533376,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
270,625,0.920850361132599,0.870073937538753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
280,625,0.92788161671715,0.882496601670141,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
290,625,0.931845651352696,0.891233327631586,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
300,625,0.940206916376174,0.907230532158013,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
310,625,0.946666430837673,0.918166010457653,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
320,625,0.95402533355965,0.929150819959423,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
330,625,0.958643250059394,0.939376722543876,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
340,625,0.961243178933616,0.945133614391062,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
350,625,0.966755669397108,0.953860622354142,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
360,625,0.970456238887892,0.960458324165883,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
370,625,0.974714940963428,0.967085023666169,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
380,625,0.977423443000282,0.970756312576623,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
390,625,0.978208795704715,0.972409313664346,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
400,625,0.980103365679443,0.975108235927631,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
410,625,0.981243468157063,0.976913628720863,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
420,625,0.982292234067388,0.978475122937292,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
430,625,0.982101106139646,0.978637865272758,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
440,625,0.979868349053617,0.975604290264689,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
450,625,0.979281635570573,0.974803484886243,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
460,625,0.979841286467938,0.975538018500529,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
470,625,0.981790461361296,0.977746981305394,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
480,625,0.984019812452269,0.980258898831709,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
490,625,0.986112784112728,0.983201102868939,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
500,625,0.988000142067469,0.985597045193026,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
510,625,0.991379504649545,0.990056564677109,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
520,625,0.994275207721521,0.993690523705992,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
530,625,0.995835602987199,0.995639668357558,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
540,625,0.996609131211147,0.996436236546621,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
550,625,0.997389232708475,0.997329623158354,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
560,625,0.997416759812347,0.997315723378466,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
570,625,0.996702762849044,0.996521636891854,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
580,625,0.996428124729403,0.996259208810024,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
590,625,0.994852956520204,0.994519444797864,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
600,625,0.99322861304673,0.99292400935158,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
610,625,0.993124389334567,0.992829568673928,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
620,625,0.991576925891584,0.991166763703211,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
630,625,0.990981996173644,0.990588535452511,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
640,625,0.989154965197627,0.988656769565774,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
650,625,0.987749984882994,0.987051777754688,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
660,625,0.986379577193155,0.985620107112703,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
670,625,0.98584358113726,0.985124766432644,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
680,625,0.983818079685107,0.982751653203775,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
690,625,0.980961943319838,0.979985586986266,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
700,625,0.978332719475728,0.976780255388808,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
710,625,0.973699007802983,0.971710171368439,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
720,625,0.971313636863835,0.968780180404249,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
730,625,0.968951377162585,0.966046057856838,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
740,625,0.964448789210352,0.961501958991336,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
750,625,0.958031723688841,0.954608532095642,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
760,625,0.952175564012184,0.947897550975948,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
770,625,0.943904327840495,0.938972171268536,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
780,625,0.939996752395109,0.933730718016876,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
790,625,0.933695555774949,0.925891592199088,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
800,625,0.924844810989849,0.915949036432192,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
810,625,0.920006216126964,0.91084461407811,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
820,625,0.910708530582014,0.900072625995731,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
830,625,0.90126000957186,0.889359260792506,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
840,625,0.89009247689373,0.876301765373628,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
850,625,0.883400518671389,0.868235469990509,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
860,625,0.868981050561107,0.850792903854707,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
870,625,0.85989489022182,0.839719826170263,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
880,625,0.846674070824372,0.824321320325078,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
890,625,0.836183389938499,0.813838707536216,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
900,625,0.825277292894029,0.79925507048794,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
910,625,0.808080938324591,0.77957157916881,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
920,625,0.792985171748367,0.759270171863664,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
930,625,0.771779107270542,0.733881585364913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
940,625,0.761194459642353,0.721779554052725,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
950,625,0.742487510833682,0.700900248595711,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
960,625,0.722806986253999,0.6765363843257,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
970,625,0.698197623301852,0.64740018794914,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
980,625,0.680200084568858,0.628122403027035,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
990,625,0.663991042096516,0.610134184347638,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1000,625,0.644796145072799,0.589154320573575,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1010,625,0.618765818356182,0.560247236205174,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1020,625,0.599358154871587,0.541372060532274,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1030,625,0.585537403402213,0.521864651720712,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1040,625,0.567688267094519,0.505543903704355,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1050,625,0.549356109289517,0.486521692047978,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1060,625,0.530171367314362,0.468776223084973,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1070,625,0.509561951664126,0.449239101761482,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1080,625,0.488815308765448,0.430336150300074,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1090,625,0.468436284371247,0.410207991662665,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1100,625,0.453766698180159,0.394731017553475,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1110,625,0.434223933845969,0.375651404558552,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1120,625,0.412037476882792,0.356010732147271,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1130,625,0.387683175910121,0.332130576503712,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1140,625,0.367612698257267,0.311697224045538,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1150,625,0.349004745903627,0.293565171003418,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1160,625,0.322308338700802,0.269185575948753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1170,625,0.305982616695089,0.253675908655356,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
1180,625,0.284790007160944,0.235753221503331,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"16",TRUE
