"Time","N","ProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","EnvChangeFreq","Replicate"
2230,625,0.485377172424995,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2240,625,0.485999295095348,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2250,625,0.482765240316319,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2260,625,0.484247501930524,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2270,625,0.482188267006504,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2280,625,0.486152024122131,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2290,625,0.48650129571343,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2300,625,0.485241005130635,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2310,625,0.48867420178327,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2320,625,0.486792247437198,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2330,625,0.488481708692057,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2340,625,0.483836079209485,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2350,625,0.483368360363041,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2360,625,0.483908643068567,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2370,625,0.479867337677639,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2380,625,0.484062823329729,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2390,625,0.485106279307729,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2400,625,0.482281819515023,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2410,625,0.486942856381271,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2420,625,0.486596291449376,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2430,625,0.486270496315966,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2440,625,0.484293424744069,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2450,625,0.483306286970633,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2460,625,0.482314349249275,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2470,625,0.4815872741984,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2480,625,0.484415711194424,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2490,625,0.484002136454415,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2500,625,0.4809651743382,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2510,625,0.486938030888478,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2520,625,0.484691261198757,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2530,625,0.482586989462765,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2540,625,0.484295436186225,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2550,625,0.483956747111401,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2560,625,0.483147008429695,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2570,625,0.48090367277435,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2580,625,0.486665801662199,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2590,625,0.485836938768166,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2600,625,0.485289050236162,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2610,625,0.484470340434475,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2620,625,0.488807487397016,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2630,625,0.488018527143099,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2640,625,0.483772150015805,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2650,625,0.482239153394793,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2660,625,0.481167359164574,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2670,625,0.480019131053549,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2680,625,0.48689295341894,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2690,625,0.485643620584547,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2700,625,0.490630290259633,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2710,625,0.485894492355871,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2720,625,0.485175987619276,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2730,625,0.479195858087658,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2740,625,0.48115819278247,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2750,625,0.484736514111109,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2760,625,0.483623077541069,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2770,625,0.486813557240873,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2780,625,0.484379179683048,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2790,625,0.485661802698695,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2800,625,0.479397236144806,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2810,625,0.484907291632774,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2820,625,0.486815658138453,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2830,625,0.48691650412977,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2840,625,0.486834861162464,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2850,625,0.483979683534665,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2860,625,0.483824294446612,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2870,625,0.480876665234207,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2880,625,0.48459282574231,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2890,625,0.485029543821109,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2900,625,0.489224292306235,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2910,625,0.48610735912868,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2920,625,0.485246597554554,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2930,625,0.482609257145649,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2940,625,0.483221211106149,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2950,625,0.481261630591429,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2960,625,0.486825213651447,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2970,625,0.489550569974161,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2980,625,0.486402960885294,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
2990,625,0.488555888889789,8,"lattice, 25x25","uniform",0.05,0.1,1e-05,1e-05,0.1,800,2000,NA,0
0,16,0.709821428571429,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
10,282,0.58807861754189,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
20,574,0.451881378192509,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
30,625,0.33767507667235,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
40,625,0.345033542883799,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
50,625,0.339395569904044,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
60,625,0.313842863429826,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
70,625,0.314151842818771,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
80,625,0.32650973358949,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
90,625,0.317767736255899,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
100,625,0.300111092579977,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
110,625,0.296263370464835,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
120,625,0.299372643160507,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
130,625,0.322219037654575,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
140,625,0.342527712443922,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
150,625,0.353918729991762,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
160,625,0.360732179109561,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
170,625,0.369411829994371,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
180,625,0.36546339914254,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
190,625,0.364991739906165,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
200,625,0.358655142757032,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
210,625,0.349685403580738,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
220,625,0.34943466638825,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
230,625,0.349308181160003,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
240,625,0.34049842933068,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
250,625,0.347714247759468,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
260,625,0.352119193904809,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
270,625,0.354116485738541,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
280,625,0.35513397810059,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
290,625,0.358875931539307,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
300,625,0.362829766611469,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
310,625,0.371733607271593,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
320,625,0.382829989577062,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
330,625,0.382163816111354,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
340,625,0.375325088210308,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
350,625,0.36901910901377,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
360,625,0.36137194820599,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
370,625,0.363177145233743,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
380,625,0.3551827873732,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
390,625,0.354692884223503,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
400,625,0.358460330178576,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
410,625,0.348687277823124,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
420,625,0.347119055350001,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
430,625,0.350054113346494,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
440,625,0.349911518800757,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
450,625,0.357927506816196,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
460,625,0.358612912320271,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
470,625,0.363624190677232,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
480,625,0.35322866061783,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
490,625,0.352823716754552,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
500,625,0.359020357021113,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
510,625,0.354822402202107,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
520,625,0.354160233361651,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
530,625,0.349541920638548,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
540,625,0.348494783586824,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
550,625,0.350580077875654,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
560,625,0.34890498914363,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
570,625,0.353301742789259,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
580,625,0.365407356367096,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
590,625,0.370289818223069,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
600,625,0.372319987904918,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
610,625,0.369722950841065,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
620,625,0.368607481976093,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
630,625,0.368197639867561,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
640,625,0.36543157183612,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
650,625,0.364358318578267,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
660,625,0.371825679904608,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
670,625,0.366793260509247,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
680,625,0.365836995313014,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
690,625,0.363330336996203,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
700,625,0.366855125149298,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
710,625,0.365484072177014,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
720,625,0.363778163138778,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
730,625,0.366529980475887,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
740,625,0.365169061204303,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
750,625,0.361680593181463,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
760,625,0.35660455552124,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
770,625,0.359762744089969,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
780,625,0.364334625272211,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
790,625,0.365398044236146,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
800,625,0.361156525167565,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
810,625,0.359175334714612,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
820,625,0.357789624893514,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
830,625,0.362108398419529,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
840,625,0.368160366887179,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
850,625,0.364825876711772,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
860,625,0.359654132409757,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
870,625,0.367000637128951,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
880,625,0.357581629124353,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
890,625,0.360373321480188,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
900,625,0.351378928303689,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
910,625,0.355943511767061,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
920,625,0.353988825543732,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
930,625,0.351998831636108,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
940,625,0.358417058586136,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
950,625,0.362965333865037,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
960,625,0.360633085965719,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
970,625,0.349257908416401,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
980,625,0.354900275103164,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
990,625,0.35019533845377,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1000,625,0.354594466027115,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1010,625,0.354275365671494,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1020,625,0.355287382261762,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1030,625,0.358934728488469,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1040,625,0.351405888541167,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1050,625,0.346600437793117,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1060,625,0.359656268784207,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1070,625,0.356098204683263,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1080,625,0.35929989571292,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1090,625,0.367968086092361,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1100,625,0.372751493810522,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1110,625,0.375589168739997,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1120,625,0.374330482260375,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1130,625,0.378185783415235,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1140,625,0.376500184309744,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1150,625,0.371544792651786,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1160,625,0.359340023410887,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1170,625,0.357139374259534,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1180,625,0.358911321331128,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1190,625,0.367967910739016,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1200,625,0.370037101407044,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1210,625,0.366339931605086,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1220,625,0.361646381583259,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1230,625,0.363644689603199,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1240,625,0.360400955806419,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1250,625,0.367724533177237,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1260,625,0.363467029944198,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1270,625,0.376896147849761,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1280,625,0.377343994132428,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1290,625,0.382379749439163,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1300,625,0.384786315355966,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1310,625,0.37244119141064,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1320,625,0.365229854243875,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1330,625,0.355121332108224,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1340,625,0.353443988232555,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1350,625,0.359350761464807,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1360,625,0.367022775666987,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1370,625,0.353375387983227,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1380,625,0.360996008563017,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1390,625,0.368376154220413,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1400,625,0.372595669704171,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1410,625,0.360795115143606,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1420,625,0.35715803912198,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1430,625,0.355025063501697,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1440,625,0.354005137230652,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1450,625,0.36022687521863,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1460,625,0.361722761281426,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1470,625,0.366482384200176,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1480,625,0.364968589123206,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1490,625,0.361836671721847,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1500,625,0.367944286335041,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
1510,625,0.367707617945899,8,"lattice, 25x25","uniform",0.05,0.01,1e-05,1e-05,0.1,800,2000,NA,0
