"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate"
2190,625,0.00149492344754495,0.00139064420197071,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2200,625,0.00210853047195575,0.00179408345643191,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2210,625,0.000791194563933915,0.000675741652240264,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2220,625,0.00104066794503036,0.000914601581882432,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2230,625,0.00105640482870865,0.000945291161233469,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2240,625,0.0007652026588295,0.00069998617962618,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2250,625,0.000703395080231001,0.000613593757039476,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2260,625,0.000555561106725687,0.000515340848850102,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2270,625,0.000321872538474764,0.000307970788343113,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2280,625,5.39967601943883e-05,5.48752443562453e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2290,625,0.000151972037145165,0.000145400932133429,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2300,625,0.000379823761774537,0.000357233187682193,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2310,625,4.99985000449987e-05,4.98011714331056e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2320,625,8e-06,8.06499677014384e-06,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2330,625,1e-05,1.01142917347428e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2340,625,3.19993600127997e-05,3.18511340112082e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2350,625,0.000195946702496921,0.000189307334614048,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2360,625,0.000139970046410068,0.000138118247416385,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2370,625,0.000313860645873232,0.000278381085717168,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2380,625,0.000946824044536685,0.000861886563519903,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2390,625,0.00167235760513601,0.00145201575917454,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2400,625,0.00116022948979857,0.00101301690334706,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2410,625,0.00147334503225188,0.00125653560226255,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2420,625,0.00168434833281446,0.00144204510979132,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2430,625,0.00147898582688481,0.0013266651873694,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2440,625,0.00202870103290206,0.00181672043858563,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2450,625,0.0024845364524967,0.00213586523859576,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2460,625,0.0027644295449155,0.00226847570931564,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2470,625,0.00255789658362308,0.00213828499092964,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2480,625,0.00371003941045622,0.0029939059288906,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2490,625,0.00317756301834619,0.0025070711497816,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2500,625,0.00293941223712189,0.00246112449977712,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2510,625,0.00300457659976768,0.00259384370680216,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2520,625,0.00331142311544581,0.00288240680553628,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2530,625,0.00215593750373948,0.00191831300813936,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2540,625,0.00205834367159047,0.00181674540405962,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2550,625,0.00284784458620559,0.00227341606405527,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2560,625,0.00316884296401342,0.00265107294449397,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2570,625,0.00366743054878061,0.00303233877236827,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2580,625,0.00363954923744674,0.00301299425045878,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2590,625,0.0041134328358209,0.00351167881358506,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2600,625,0.00469914906225826,0.00389907307654931,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2610,625,0.0040745967701804,0.00338620835867717,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2620,625,0.00523322001974875,0.00441101167156571,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2630,625,0.00527001891801663,0.0042599936774211,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2640,625,0.00377682881692529,0.0033129409237538,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2650,625,0.00195067465818316,0.0017702499707514,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2660,625,0.00216133444457294,0.00193953372564681,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2670,625,0.00198060483243644,0.0018237758163849,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2680,625,0.00281224712696369,0.00242249704636994,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2690,625,0.00248620822342778,0.00208073094240586,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2700,625,0.00244425172204113,0.002137583285585,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2710,625,0.00325632344154551,0.00273911286313462,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2720,625,0.00304941202715192,0.00267658579815752,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2730,625,0.00396166083328193,0.00337621655665786,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2740,625,0.00302870293804111,0.00265989650349474,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2750,625,0.00341755059607977,0.00294595928861348,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2760,625,0.00291111824001881,0.00248715701917993,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2770,625,0.00287504034620028,0.00247913593942753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2780,625,0.00336478444474088,0.0029731883974644,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2790,625,0.00312325088986756,0.0028290482103197,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2800,625,0.00204055579713325,0.0018498958571426,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2810,625,0.0020623121431093,0.0018956004555799,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2820,625,0.00135349603234017,0.00126341036106663,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2830,625,0.000934743704461204,0.00085645439778368,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2840,625,0.00114828216987387,0.000989420907985527,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2850,625,0.00113025488645531,0.00104394810291888,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2860,625,0.00126414171168382,0.00105119393021753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2870,625,0.000405776822747489,0.000383605044880661,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2880,625,0.000189951372448653,0.000185502702099252,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2890,625,1.2e-05,1.21610018408764e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2900,625,0.000199941617047822,0.00018915763473961,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2910,625,4.99957003697682e-05,4.69229257600836e-05,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2920,625,0.000245922288556816,0.000225542888637225,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2930,625,0.000389791851151485,0.000374298918380449,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2940,625,0.000331873887922589,0.00030657374141169,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2950,625,0.000589495391944496,0.000553136642571012,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2960,625,0.000137975440371614,0.000134169388215281,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2970,625,0.000179953212164837,0.000173625283019751,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2980,625,0.000271896135676172,0.000250546187982121,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
2990,625,0.000423756763617683,0.00038869161680585,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,8
0,18,0.555555555555556,0.333333333333333,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
10,406,0.648505478994722,0.43285162029679,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
20,609,0.673429520982607,0.481230534705892,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
30,625,0.668341568848209,0.482810625994629,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
40,625,0.636125214708541,0.457026519325902,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
50,625,0.591456730657102,0.415505019029845,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
60,625,0.544930030920277,0.374565757063679,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
70,625,0.502831843865619,0.334685178456634,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
80,625,0.456990394581502,0.291310398047019,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
90,625,0.415581779656137,0.256472367656909,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
100,625,0.37217052106984,0.221343490590035,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
110,625,0.337665203676611,0.194292203797746,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
120,625,0.299297775839095,0.168454529220696,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
130,625,0.260659368079598,0.143453587416532,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
140,625,0.219158025869919,0.118775986790865,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
150,625,0.178691513276232,0.0967201981890077,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
160,625,0.138467955453955,0.0759871658271818,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
170,625,0.0979104203071829,0.0566482743339487,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
180,625,0.0636527762842897,0.0384197983810289,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
190,625,0.0432323154899349,0.0278244779765221,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
200,625,0.0200525063678143,0.0143960879414084,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
210,625,0.0130237725212582,0.00963144042316526,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
220,625,0.00561538950311348,0.00461970313728581,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
230,625,0.00278670825813802,0.00249290327999834,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
240,625,0.00149678490602187,0.00134402930917752,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
250,625,0.000433714615782815,0.000411808357260685,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
260,625,0.000223922970498149,0.000213090986109072,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
270,625,0.000229914471816484,0.000208943139301078,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
280,625,6.79946964136797e-05,6.81022961604276e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
290,625,7.79897053588926e-05,7.78062657607894e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
300,625,0.000107980995344819,0.000103944865779985,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
310,625,6.19949164168538e-05,5.85806165316954e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
320,625,0.000217928955160618,0.000203929650165217,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
330,625,0.000125976820265071,0.000117533003782765,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
340,625,9.99826030270733e-05,9.84714800682559e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
350,625,0.000179952492541969,0.000174910213575391,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
360,625,9.19873057518063e-05,9.13131106790598e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
370,625,9.19902490336024e-05,9.26223093235624e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
380,625,3.19991680216314e-05,3.11667855656466e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
390,625,4e-06,4.04955715967849e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
400,625,0.000193949573110991,0.000178542360019155,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
410,625,2.39993760162236e-05,2.25489616148516e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
420,625,5.39967601943883e-05,5.52962329503927e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
430,625,3.79981000949953e-05,3.41016909669621e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
440,625,4.59965042656758e-05,4.53702774990307e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
450,625,5.79965202087875e-05,5.36658854680428e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
460,625,2.19993400197994e-05,2.17984203078256e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
470,625,0.000131977035995737,0.000114573852862496,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
480,625,4.59976081243775e-05,4.3764072167265e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
490,625,0.000149968506613611,0.00014501026847513,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
500,625,0.000283885310334625,0.000260444902861676,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
510,625,0.000233922337783856,0.000226770723605397,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
520,625,0.00016196469169721,0.000157928468593646,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
530,625,6.59937965831212e-05,6.27654153052557e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
540,625,0.00025590480341313,0.000240563461845699,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
550,625,0.000107982938695686,9.94903337421969e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
560,625,3.19990400287991e-05,2.94538231670749e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
570,625,3.79981760875478e-05,3.60751442027424e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
580,625,1.2e-05,1.21159260412755e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
590,625,3.39981640991386e-05,3.28703226332584e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
600,625,1.4e-05,1.39555978558203e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
610,625,0.00027190157163107,0.000236035379973649,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
620,625,0.000189945675536796,0.000173808722999793,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
630,625,0.000177950173951294,0.000155682256302066,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
640,625,0.000151962921047264,0.000142128719155869,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
650,625,0.000113984498108257,0.000106983308366104,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
660,625,0.000455720187804688,0.000414732228901694,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
670,625,0.000137969370799682,0.000135199599462656,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
680,625,0.000109983502474629,0.000100964096078179,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
690,625,5.79968681691189e-05,5.70287021958055e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
700,625,0.000167958682164188,0.000161517499970767,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
710,625,0.000203939226110619,0.000185460369819534,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
720,625,0.000171956323093934,0.000164720574549857,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
730,625,4.19986560430066e-05,4.20809886009971e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
740,625,3.99976801345522e-05,4.04078841619479e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
750,625,6.59947204223662e-05,6.42516632525353e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
760,625,0.000117981830798057,0.000111567927755566,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
770,625,0.000179949973907254,0.000167374407629211,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
780,625,0.000131971494157262,0.00011999026026998,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
790,625,3.19991040250873e-05,3.13429285612672e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
800,625,2.59992720203834e-05,2.58974870669486e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
810,625,2.19993840172475e-05,2.17199477006508e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
820,625,0.000177964051261645,0.000159777086842186,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
830,625,8.59932925231832e-05,8.72700741729263e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
840,625,4.79974081399604e-05,4.65592595011229e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
850,625,0.000185951652570332,0.000163721272326979,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
860,625,0.000237887716997577,0.000219718604811876,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
870,625,9.99856020733015e-05,9.10701973771835e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
880,625,3.79987840389108e-05,3.65147429113547e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
890,625,4.79985600431987e-05,4.6657305753635e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
900,625,4.39972721691255e-05,4.28068453524362e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
910,625,0.000115982602609609,0.000114401913295615,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
920,625,1.59996160092158e-05,1.55768397891594e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
930,625,0.000123984130031356,0.00011363803710236,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
940,625,0.000375798571965427,0.000340883097761929,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
950,625,0.000117978763822512,0.000112668280215536,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
960,625,6.19952883580848e-05,6.12434433482797e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
970,625,6e-06,5.83598042876043e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
980,625,0.000163963927935854,0.000157222657429413,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
990,625,0.000335852896431363,0.000326285768923954,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
1000,625,0.000285891932849383,0.000259568764509873,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
1010,625,0.00046764926305271,0.000427388109440137,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
1020,625,0.000129979723163187,0.000120512272737298,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,9
